"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:56","Jetzt brat mir doch einer 'nen Storch. Auch auf der Suche nach Profit, was? Ich wusste es doch! Doch 'ne Söldnerseele.","이런, 별일이 다 있군. 너도 한몫 챙기러 온 거지? 내 그럴 줄 알았어! 역시 용병의 핏줄이라니까.","","False","DIA_SylvioDJG_HelloAgain_09_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:57","Hör zu, wenn du meinst, dass du hier absahnen kannst, dann bist du schief gewickelt. Ich war zuerst hier.","잘 들어, 여기서 한밑둑 단단히 잡을 생각이라면 오산이야. 내가 먼저 왔거든.","","False","DIA_SylvioDJG_HelloAgain_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:61","Hey du! Magier machen mich immer nervös! Geh woanders hin! Hier gibt's nichts zu holen.","거기 너! 마법사 녀석들은 질색이야! 다른 데로 가시지! 여기엔 아무것도 없어.","","False","DIA_SylvioDJG_HelloAgain_09_02","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:65","Hey du, Paladin! Geh wieder zu deiner Erzmine. Hier gibt's nichts zu holen.","이봐, 팔라딘! 네 광산으로 돌아가시지. 여기엔 건질 게 없다고.","","False","DIA_SylvioDJG_HelloAgain_09_03","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:68","Schon klar. Wer gibt schon gerne seine Beute her.","그렇겠지. 자기 몫을 쉽게 내놓으려 할 리가 없으니까.","","False","DIA_SylvioDJG_HelloAgain_15_04","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:69","Du sagst es. Verschwinde.","내 말이 그 거야. 꺼져.","","False","DIA_SylvioDJG_HelloAgain_09_05","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:81","Und wenn ich nicht gehe?","내가 안 꺼지겠다면?","","False","DIA_Sylvio_VERSAGER.description","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:95","Und wenn ich nicht gehe?","내가 안 꺼지겠다면?","","False","DIA_Sylvio_VERSAGER_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:96","Jetzt spiel hier nicht den starken Mann, du Würstchen, sonst geht es dir wie den armen Schweinen, die dahinten tot im Schnee liegen.","여기서 센 척하지 마라, 애송이. 안 그러면 저기 눈 속에 처박혀 있는 불쌍한 녀석들처럼 될 테니까.","","False","DIA_Sylvio_VERSAGER_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:108","Das waren deine Leute?","저 사람들이 네 부하들이었나?","","False","DIA_Sylvio_DEINELEUTE.description","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:123","Das waren deine Leute?","저 사람들이 네 부하들이었나?","","False","DIA_Sylvio_DEINELEUTE_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:124","Jetzt nicht mehr. Ist kein großer Verlust. Die Idioten haben sowieso nichts getaugt.","이제는 아니지. 큰 손해도 아니야. 그 멍청이들은 애초에 쓸모가 없었거든.","","False","DIA_Sylvio_DEINELEUTE_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:136","Was ist mit ihnen passiert?","그들에게 무슨 일이 있었던 거지?","","False","DIA_Sylvio_WASISTPASSIERT.description","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:150","Was ist mit ihnen passiert?","그들에게 무슨 일이 있었던 거지?","","False","DIA_Sylvio_WASISTPASSIERT_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:151","Sie haben es nicht geschafft, an den dicken Eisriesen da hinten vorbeizukommen und sind von ihnen überrannt worden.","저 뒤에 있는 덩치 큰 얼음 거인들을 지나쳐 가지 못하고 짓밟혀 버렸어.","","False","DIA_Sylvio_WASISTPASSIERT_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:152","Wenn du so ein harter Bursche bist, warum versuchst du es nicht mal?","네가 그렇게 터프한 녀석이라면, 직접 해보는 게 어때?","","False","DIA_Sylvio_WASISTPASSIERT_09_02","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:154","Na gut. Warum nicht.","좋아. 못 할 것도 없지.","","False","DIA_Sylvio_WASISTPASSIERT_Info.DIA_Sylvio_WASISTPASSIERT.DIA_Sylvio_WASISTPASSIERT_ok","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:155","Was hast du davon, wenn ich es tun würde?","내가 그걸 해내면 너한테 무슨 이득이 있지?","","False","DIA_Sylvio_WASISTPASSIERT_Info.DIA_Sylvio_WASISTPASSIERT.DIA_Sylvio_WASISTPASSIERT_washastdudavon","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:156","Was springt für mich dabei raus?","내게 떨어지는 콩고물은 뭔데?","","False","DIA_Sylvio_WASISTPASSIERT_Info.DIA_Sylvio_WASISTPASSIERT.DIA_Sylvio_WASISTPASSIERT_warum","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:157","Warum räumst du sie nicht selbst weg?","왜 직접 치우지 않는 거지?","","False","DIA_Sylvio_WASISTPASSIERT_Info.DIA_Sylvio_WASISTPASSIERT.DIA_Sylvio_WASISTPASSIERT_selbst","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:168","Warum räumst du sie nicht selbst weg?","왜 직접 치우지 않는 거지?","","False","DIA_Sylvio_WASISTPASSIERT_selbst_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:169","Komm, komm. Jetzt blas dich mal nicht so auf.","이봐, 이봐. 그렇게 잘난 척 굴지 마.","","False","DIA_Sylvio_WASISTPASSIERT_selbst_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:170","Wenn du mich fragst, hast du die Hosen gestrichen voll.","내 생각엔 네가 겁을 단단히 집어먹은 것 같은데.","","False","DIA_Sylvio_WASISTPASSIERT_selbst_09_02","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:172","Ich lass´ mich auf deine Spielchen nicht ein.","네 수작에 놀아날 생각은 없어.","","False","DIA_Sylvio_WASISTPASSIERT_selbst.DIA_Sylvio_WASISTPASSIERT.DIA_Sylvio_WASISTPASSIERT_keinInteresse","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:178","Was springt für mich dabei raus?","내게 떨어지는 콩고물은 뭔데?","","False","DIA_Sylvio_WASISTPASSIERT_warum_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:179","Weiß nicht. Sagen wir ... 1000 Goldmünzen. Ist das nichts?","글쎄. 1000 금화라고 해두지. 나쁘지 않잖아?","","False","DIA_Sylvio_WASISTPASSIERT_warum_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:186","Was hast du davon, wenn ich es tun würde?","내가 그걸 해내면 너한테 무슨 이득이 있지?","","False","DIA_Sylvio_WASISTPASSIERT_washastdudavon_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:187","Das kann dir doch egal sein. Aber um deine Frage zu beantworten, ich will in die Eisregion.","그건 네가 상관할 바 아니야. 하지만 네 질문에 답해주자면, 난 얼음 지역으로 가고 싶어.","","False","DIA_Sylvio_WASISTPASSIERT_washastdudavon_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:188","Dummerweise stehen mir diese verdammten Dinger im Weg.","재수 없게도 그 저주받을 녀석들이 내 앞을 가로막고 있거든.","","False","DIA_Sylvio_WASISTPASSIERT_washastdudavon_09_02","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:190","Was willst du in der Eisregion?","얼음 지역에서는 뭘 하려는 거지?","","False","DIA_Sylvio_WASISTPASSIERT_washastdudavon.DIA_Sylvio_WASISTPASSIERT.DIA_Sylvio_WASISTPASSIERT_Eisregion","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:195","Ich lass mich auf deine Spielchen nicht ein.","네 수작에 놀아날 생각은 없어.","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_NEIN_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:196","Ach. Dann verschwinde doch, du Feigling.","하. 그럼 꺼져라, 이 겁쟁이 자식.","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_NEIN_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:203","Was willst du in der Eisregion?","얼음 지역에서는 뭘 하려는 거지?","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:204","Du hörst nicht auf zu fragen, was? Na gut, ich werde es dir verraten.","질문이 아주 끝이 없군, 그래? 좋아, 말해주지.","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:205","Hier, hinter diesen Felsen findest du ein Ödland aus Eis, wie du es noch nicht gesehen hast.","여기 이 바위 뒤로 가면 네가 태어나서 한 번도 본 적 없는 얼음 황무지가 펼쳐져 있어.","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_09_02","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:206","Dort verbirgt sich ein Schmuckstück von einem Eisdrachen mit seinem fetten Hort.","그곳에는 엄청난 보물과 함께 얼음 드래곤이 숨어 있지.","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_09_03","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:207","Den will ich. Also, was ist jetzt? Ja oder nein?","난 그게 필요하다. 자, 어쩔 테냐? 할 거야 말 거야?","","False","DIA_Sylvio_WASISTPASSIERT_keinInteresse_09_04","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:212","Na gut. Warum nicht.","좋아. 못 할 것도 없지.","","False","DIA_Sylvio_WASISTPASSIERT_ok_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:213","Dann beeil dich. Ich hab nicht den ganzen Tag Zeit.","그럼 서둘러. 나도 하루 종일 너만 기다릴 시간은 없으니까.","","False","DIA_Sylvio_WASISTPASSIERT_ok_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:227","Der Weg ist frei!","길은 열렸다!","","False","DIA_Sylvio_ICEGOLEMSKILLED.description","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:243","Der Weg ist frei! Deine Eisriesen sind nicht mehr.","길은 열렸다! 네 얼음 거인들은 이제 없어.","","False","DIA_Sylvio_ICEGOLEMSKILLED_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:244","Gute Arbeit. Dann lass doch mal sehen, was wir da haben.","잘했어. 어디 뭐가 있는지 볼까.","","False","DIA_Sylvio_ICEGOLEMSKILLED_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:248","Moment. Was ist mit dem Geld?","잠깐. 돈은 어떻게 된 거지?","","False","DIA_Sylvio_ICEGOLEMSKILLED_15_02","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:249","Alles zu seiner Zeit.","모든 건 때가 있는 법이다.","","False","DIA_Sylvio_ICEGOLEMSKILLED_09_03","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:269","Was jetzt?","이제 어떻게 하지?","","False","DIA_Sylvio_WASJETZT.description","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:283","Was jetzt?","이제 어떻게 하지?","","False","DIA_Sylvio_WASJETZT_15_00","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:284","Tja. Sieht übel aus, würde ich sagen.","글쎄. 상황이 안 좋게 흘러가는군.","","False","DIA_Sylvio_WASJETZT_09_01","",""
"Scripts/Content/Story/Dialoge/DIA_DJG_700_Sylvio.d:285","Am besten du gehst vor und ich folge dir einfach.","네가 앞장서고 난 뒤를 따르는 게 좋겠어.","","False","DIA_Sylvio_WASJETZT_09_02","",""
